IDENT_PSN,FAMNO_PSN,IUNO_PSN,PERSON_NUMBER,PERS_WT
86390377,1,01,02,02316730
86397459,1,01,01,04513730
86397459,1,01,02,04262429
86406542,1,01,01,04967000
86427755,1,01,01,02350086
86427755,1,01,03,02490666
86427755,1,02,01,02539428
86430629,1,01,01,01822682
86430629,1,01,02,02343714
86431875,1,01,01,04014166
86431875,1,01,02,04951100
86432315,1,01,01,06349250
86432315,1,01,02,05484814
86433187,1,01,01,05309909
86433187,2,01,01,04382875
86435617,1,01,01,03431184
86435617,1,01,02,03091162
86440414,1,01,01,04471855
86440414,1,01,02,03812660
86446294,1,01,01,04437675
86446294,1,01,02,04294392
86451550,1,01,01,03199398
86451550,1,01,02,02796746
86477885,1,01,01,02208214
86477885,1,01,02,02307272
86481568,1,01,01,02667500
86481568,1,01,02,02073555
86483796,1,01,01,01611111
86500776,1,01,01,05562748
86500776,1,01,02,04382875
86514121,1,01,01,02422820
86514121,1,01,02,02077073
86514121,1,02,01,02507258
86525659,1,01,01,04269538
86533704,1,01,01,02887169
86533704,1,01,02,02306774
86541917,1,01,01,02241801
86559057,1,01,01,04750113
86559057,1,01,02,04576179
86559057,1,01,03,05172093
86560835,1,01,01,02292333
86560835,1,01,02,02414838
86562359,1,01,01,01315744
86562359,1,01,02,01531315
86595265,1,01,01,01751923
86595265,1,01,02,01466774
86595897,1,01,01,04393174
86595897,1,01,02,04210559
86595897,1,02,01,04652363
86598793,1,01,01,03326530
86598793,1,01,02,03317685
86598793,1,01,03,02829500
86602105,1,01,01,01057142
86604464,1,01,01,03431184
86604464,1,01,02,03091162
86612498,1,01,01,06234216
86612498,1,01,02,05053507
86622823,1,01,01,01530615
86622823,1,01,02,01600769
86624124,1,01,01,04101300
86624124,1,01,02,04244698
86625403,1,01,01,04684642
86629898,1,01,01,04393174
86629898,1,01,02,04210559
86644892,1,01,01,03574390
86659048,1,01,01,03310170
86659048,1,01,02,03370752
86659048,1,02,01,02419534
86668887,1,01,01,02507258
86668887,1,01,02,02306774
86672763,1,01,01,04649500
86672763,1,01,02,05307851
86676447,1,01,01,04437675
86676447,1,01,02,04294392
86686252,1,01,01,04471855
86686252,1,01,02,03812660
86686302,1,01,01,02421333
86686302,1,01,02,02475253
86689827,1,01,01,03544608
86689827,1,01,02,03962285
86702617,1,01,01,02977000
86702617,1,01,02,03728220
86705753,1,01,01,05665040
86705753,1,01,02,04808657
86715051,1,01,01,04581257
86715051,2,01,01,05377500
86715119,1,01,01,03420337
86715119,1,01,02,03474859
86717440,1,01,01,04649500
86717440,1,01,02,04280127
86725944,1,01,01,05105000
86725944,1,01,02,04998013
86726624,1,01,01,06234216
86727924,1,01,01,01662307
86727924,1,01,02,01245000
86728244,1,01,01,01308363
86728244,1,01,02,01452166
86728244,1,01,03,01213684
86728244,1,02,01,01437333
86730099,1,01,01,04101300
86730099,1,01,02,04210559
86730688,1,01,01,05665040
86730688,1,01,02,05053507
86732489,1,01,01,02218586
86737400,1,01,01,04014166
86737400,1,01,02,05776049
86737400,1,02,01,04928611
86739146,1,01,01,01463720
86739146,1,01,02,01057142
86739146,1,02,01,01098333
86742940,1,01,01,05614111
86742940,1,01,02,05422376
86742940,1,02,01,07186400
86742940,1,03,01,06220740
86748093,1,01,01,04437675
86748093,1,01,02,04294392
86749209,1,01,01,02422820
86749209,1,01,02,02667187
86755530,1,01,01,02107536
86764326,1,01,01,02366862
86764326,1,01,02,02135517
86764326,1,01,03,02595000
86764326,1,02,01,02113981
86788365,1,01,01,04014166
86794125,1,01,01,01783611
86794125,1,01,02,01681777
86794553,1,01,01,04440975
86802304,1,01,01,03091162
86802304,1,01,03,02728571
86802304,1,02,01,02976129
86802304,1,03,01,02524615
86803459,1,01,01,04647927
86803459,1,01,02,04246231
86813609,1,01,01,01991494
86813609,1,01,02,02092307
86821071,1,01,01,05512420
86821071,1,01,02,04927356
86821071,1,01,03,04655961
86821071,1,02,01,06182391
86821071,1,03,01,06195000
86823759,1,01,01,02019603
86827125,1,01,01,01326037
86827125,1,01,02,01638181
86829078,1,01,01,02392750
86829078,1,01,02,02556250
86831324,1,01,01,04909100
86838954,1,01,01,02930961
86838954,1,01,02,03905932
86839284,1,01,01,04670722
86839284,1,01,02,03962285
86852600,1,01,01,02425384
86852600,1,02,01,02081568
86866957,1,01,01,04513730
86866957,2,01,01,05618636
86876186,1,01,01,05521935
86876186,1,01,02,05331707
86877440,1,01,01,04750113
86877440,1,01,02,04576179
86877703,1,01,01,04581257
86877703,1,01,02,04382875
86882328,1,01,01,02129090
86886317,1,01,01,04507740
86886317,1,01,02,04909100
86894900,1,01,01,05562748
86896040,1,01,01,02977000
86896040,2,01,01,03431184
86911182,1,01,01,03848529
86911182,1,01,02,03215857
86917086,1,01,01,02728750
86919318,1,01,01,04091265
86919318,1,01,02,04823896
86930402,1,01,01,04750113
86930402,1,01,02,04576179
86930402,1,01,03,04444642
86930402,1,01,04,05175813
86947758,1,01,01,02300000
86947758,1,01,02,02350086
86947758,1,02,01,01936888
86952622,1,01,01,03596956
86954430,1,01,01,05419574
86954430,2,01,01,04652363
86959390,1,01,01,03905932
86960914,1,01,01,04014166
86960914,1,01,02,04612857
86965280,1,01,01,02593750
86965280,1,01,02,02307272
86980948,1,01,01,01991494
86980948,1,01,02,02121176
86988124,1,01,01,02943109
86988124,1,01,02,03215857
87001150,1,01,01,04343740
87001150,1,01,02,04246231
87012134,1,01,01,01895280
87012134,1,01,02,02185851
87013971,1,01,01,05025660
87013971,1,01,02,04040312
87013971,1,01,03,04626530
87013971,1,02,01,05307851
87026156,1,01,01,02113981
87048817,1,01,01,03207023
87048817,1,01,02,03370752
87048817,1,02,01,02532307
87048817,1,03,01,02419534
87048817,1,04,01,02818888
87050067,1,01,01,04507740
87050067,1,01,02,04909100
87053726,1,01,01,02019603
87053726,1,01,02,01850000
87053726,1,02,01,02363947
87053726,1,03,01,02250526
87060780,1,01,01,02752500
87060780,1,01,02,01667777
87077373,1,01,01,04262429
87082491,1,01,01,04507740
87082491,1,01,02,04909100
87093571,1,01,01,03207023
87093571,1,01,02,03370752
87101856,1,01,01,01524242
87101856,1,01,02,01553125
87106526,1,01,01,01315744
87106526,1,01,02,01057142
87106526,1,02,01,01098333
87109517,1,01,01,04946889
87109517,1,01,02,04294392
87110201,1,01,01,03533066
87116395,1,01,01,02572424
87117968,1,01,01,05665040
87117968,1,01,02,04382875
87132410,1,01,01,02135434
87132410,1,01,02,02082500
87137281,1,01,01,02084159
87137281,1,01,02,02316730
87137281,1,01,03,02229473
87151994,1,01,01,05025660
87154757,1,01,01,04134809
87154757,1,01,02,04872377
87157282,1,01,01,05305515
87174879,1,01,01,02422820
87174879,1,01,02,02077073
87174879,1,02,01,02367142
87182516,1,01,01,04380294
87184819,1,01,01,05493750
87184819,1,01,02,03944444
87190415,1,01,01,04684642
87195160,1,01,01,05162716
87195160,1,01,02,04572476
87195160,1,02,01,04937037
87195160,1,03,01,05660000
87195160,1,04,01,04177741
87198436,1,01,01,04572476
87198436,1,01,03,05117115
87198436,1,02,01,06182391
87198436,1,03,01,04613015
87200424,1,01,01,04750113
87200424,1,01,02,04280127
87200424,1,01,03,04390000
87210032,1,01,01,02881641
87210460,1,01,01,05512420
87210460,1,01,02,04871396
87210460,1,02,01,04347368
87221044,1,01,01,04014166
87221044,1,01,02,06150416
87228294,1,01,01,04613015
87228294,1,01,02,04821811
87230208,1,01,01,04513730
87230208,1,01,02,04832500
87234827,1,01,01,02121176
87238562,1,01,01,06167428
87247670,1,01,01,01689200
87247670,1,01,02,01611111
87247670,1,01,03,01182000
87247670,1,02,01,02082222
87272951,1,01,01,02572424
87272951,1,01,02,03236712
87272951,1,02,01,03199398
87281641,1,01,01,02129090
87281641,1,01,02,02369708
87281641,1,01,03,02584516
87302813,1,01,01,01438048
87302813,1,02,01,01059649
87302813,1,03,01,01116600
87306457,1,01,01,04440975
87321191,1,01,01,04694918
87321191,1,01,02,03052142
87332587,1,01,01,01516333
87332587,1,01,02,01452166
87336099,1,01,01,04581257
87336099,1,01,02,04808657
87338648,1,01,01,04872377
87340722,1,01,01,01895280
87340722,1,01,02,02185851
87340879,1,01,01,02572424
87340879,1,01,02,03835000
87352975,1,01,01,03848529
87352975,1,02,01,03170882
87352975,1,03,01,04020000
87360262,1,01,01,03860638
87368588,1,01,01,02366862
87368588,1,01,02,02475253
87369324,1,01,01,01991494
87369324,1,01,02,01984271
87373440,1,01,01,02129090
87373440,1,01,02,01850000
87373440,1,02,01,02374785
87376163,1,01,01,04998013
87383816,1,01,01,02218586
87383874,1,01,01,05512420
87383874,1,01,02,04927356
87383874,1,02,01,05117115
87383874,1,03,01,05136071
87383874,1,04,01,04317424
87383874,1,05,01,05636530
87400823,1,01,01,05440240
87400823,1,01,02,05305515
87400823,1,02,01,05774090
87406553,1,01,01,01524242
87406553,1,01,02,01600769
87410283,1,01,01,05105000
87410283,1,01,02,05307851
87410417,1,01,01,03431184
87410417,1,01,02,03533066
87410417,1,02,01,02660294
87418936,1,01,01,01516333
87418936,2,01,01,01305283
87418936,2,01,03,01213684
87418936,2,02,01,01437333
87419387,1,01,01,05231645
87419387,1,01,02,04872377
87432053,1,01,01,02300000
87432053,1,01,02,02369708
87432053,1,02,01,02069523
87440293,1,01,01,04216944
87440293,1,01,02,04571681
87448871,1,01,01,04244698
87450760,1,01,01,04571681
87455437,1,01,01,02602631
87455437,1,01,02,01981213
87455437,1,01,03,02837419
87455437,1,02,01,02616250
87457302,1,01,01,04909100
87459418,1,01,01,04216944
87459418,1,01,02,04571681
87462937,1,01,01,04216944
87462937,1,01,02,04661086
87465934,1,01,01,02300000
87465934,1,01,02,02350086
87465934,1,01,03,02737857
87489755,1,01,01,04365294
87489755,1,01,02,04295833
87489755,1,01,03,03038275
87489755,1,02,01,06081176
87490625,1,01,01,04816687
87493662,1,01,01,05162716
87493662,1,01,02,04927356
87523615,1,01,01,01822682
87523615,1,01,02,02343714
87524273,1,01,01,01315744
87524273,1,02,01,01516333
87528826,1,01,01,05149381
87528826,1,01,02,04440975
87529569,1,01,01,04216944
87529569,1,01,02,04210559
87532901,1,01,01,01895280
87532901,1,01,02,02113981
87534577,1,01,01,01898636
87534577,1,01,02,01900500
87542285,1,01,01,01438048
87564095,1,01,01,02592957
87564095,2,01,01,02458653
87566683,1,01,01,01638181
87566683,2,01,01,01182000
87570846,1,01,01,01981213
87571629,1,01,01,02269473
87571629,1,01,02,01945555
87577096,1,01,01,05307851
87582941,1,01,01,02035683
87582941,1,01,02,02274054
87583298,1,01,01,04647927
87583298,1,01,02,04262429
87584929,1,01,01,04427405
87584929,1,01,02,04927356
87584929,1,02,01,04613015
87584929,1,03,01,05636530
87593083,1,01,01,04210559
87594830,1,01,01,02366862
87594830,1,01,02,02135517
87612844,1,01,01,02660294
87612844,2,01,01,04558723
87615119,1,01,01,02660294
87615119,1,01,02,02796746
87637463,1,01,01,03125625
87638424,1,01,01,02183750
87638424,2,01,01,02183750
87640960,1,01,01,03110340
87640960,2,01,01,03835000
87653555,1,01,01,01516333
87653555,1,01,02,01245000
87655165,1,01,01,03310170
87655165,1,01,02,03728220
87655165,1,02,01,03236712
87670294,1,01,01,02129090
87670294,1,01,02,01850000
87670294,1,02,01,02069523
87687021,1,01,01,01460344
87687021,1,01,02,01482765
87705301,1,01,01,03544608
87705301,1,01,02,03962285
87707936,1,01,01,04946889
87710392,1,01,01,01524242
87710392,1,01,02,01553125
87710745,1,01,01,04393174
87710745,1,01,02,04210559
87710745,1,01,03,04040312
87710745,1,02,01,04246231
87715360,1,01,01,02366862
87715360,1,01,02,02135517
87728831,1,01,01,02135434
87728831,1,01,02,02082500
87732769,1,01,01,02319629
87732769,1,01,02,02207361
87733590,1,01,01,01876226
87733590,1,01,02,02667187
87747794,1,01,01,02208490
87747794,1,01,02,02218586
87749062,1,01,01,01041290
87749062,1,01,02,01116600
87754111,1,01,01,02943109
87754111,1,01,02,03319047
87760329,1,01,01,02271470
87760329,2,01,01,02271470
87762818,1,01,01,04946889
87762818,1,01,02,04909100
87766220,1,01,01,03420337
87766220,1,01,02,03474859
87770708,1,01,01,05149381
87780536,1,01,01,01876226
87780536,1,01,02,02073555
87780536,1,02,01,03007000
87781228,1,01,01,02489500
87781228,1,01,02,02386250
87791192,1,01,01,03282000
87791192,1,01,02,03052142
87793078,1,01,01,04014166
87793078,1,01,02,04951100
87803346,1,01,01,04909100
87805848,1,01,01,04684642
87817047,1,01,01,03544608
87817047,2,01,01,03962285
87817283,1,01,01,04471855
87817283,1,01,02,03812660
87819156,1,01,01,04507740
87819156,1,01,02,04909100
87836811,1,01,01,04581257
87836811,1,01,02,04382875
87842053,1,01,01,04571681
87842053,1,02,01,04343740
87863102,1,01,01,01895280
87863102,1,01,02,02185851
87865249,1,01,01,04775270
87865249,1,01,02,04821811
87869521,1,01,01,01460344
87871089,1,01,01,02595531
87875122,1,01,01,04437675
87875122,1,01,02,04927356
87875122,1,02,01,05879583
87881969,1,01,01,04684642
87883914,1,01,01,04134809
87883914,1,01,02,04816687
87897511,1,01,01,02374785
87897511,1,01,02,02475253
87897511,1,02,01,01850000
87908925,1,01,01,02035683
87908925,1,01,02,01984271
87931814,1,01,01,02112900
87931814,1,01,02,02358363
87931814,1,02,01,02595000
87932388,1,01,01,02084159
87932388,1,01,02,02414838
87934679,1,01,01,06349250
87934679,1,01,02,03890454
87934679,1,02,01,04471855
87937379,1,01,01,04647927
87937379,1,01,02,04246231
87952723,1,01,01,05162716
87952723,1,01,02,04927356
87955916,1,01,01,02279090
87955916,2,01,01,02400000
87955916,3,01,01,02400000
87963801,1,01,01,05053507
87963801,2,01,01,05665040
87964203,1,01,01,03282000
87964203,1,01,02,03160666
87967767,1,01,01,04437675
87967767,1,01,02,04572476
87973870,1,01,01,03474859
87973870,2,01,01,03474859
87991718,1,01,01,02340350
87991718,1,01,02,02350086
87995971,1,01,01,01991494
87995971,1,01,02,01984271
88003152,1,01,01,02292333
88022182,1,01,01,01315744
88022182,1,01,02,01059649
88029805,1,01,01,04581257
88029805,1,01,02,04808657
88033491,1,01,01,01463720
88033491,1,01,02,01057142
88033491,1,02,01,01171578
88037787,1,01,01,02593000
88038209,1,01,01,02842962
88038209,1,01,02,03816470
88044728,1,01,01,02660294
88044728,1,01,02,02796746
88046880,1,01,01,05105000
88046880,1,01,02,05307851
88053590,1,01,01,02667500
88053590,1,01,02,02018500
88054253,1,01,01,05440240
88054253,1,01,02,04572476
88054253,1,02,01,05278971
88064221,1,01,01,05315263
88064462,1,01,01,01124000
88064462,1,01,02,01116600
88069790,1,01,01,02019603
88069790,1,01,02,02358363
88069968,1,01,01,04995960
88069968,1,01,02,04576179
88069968,1,02,01,05714878
88069968,1,03,01,04652363
88069968,1,04,01,03480666
88094793,1,01,01,03420337
88094793,1,01,02,02752631
88102388,1,01,01,02660294
88102388,1,01,02,03728220
88116988,1,01,01,04571681
88127525,1,01,01,02667187
88127525,1,02,01,02752500
88132898,1,01,01,02438500
88132898,1,01,02,02185217
88136116,1,01,01,05157187
88136116,1,01,02,04684642
88145438,1,01,01,03373500
88145438,1,01,02,03456190
88174610,1,01,01,04246231
88186303,1,01,01,02374785
88186303,1,01,02,02475253
88186303,1,02,01,01936888
88190429,1,01,01,04269538
88192769,1,01,01,04365294
88192769,1,01,02,04289393
88192769,1,02,01,03038275
88201503,1,01,01,03403750
88201503,1,01,02,04380294
88203623,1,01,01,03172959
88203623,1,01,02,03243406
88222676,1,01,01,02369708
88222676,2,01,01,02340350
88243174,1,01,01,04808269
88243174,2,01,01,04466896
88252252,1,01,01,08229500
88252252,2,01,01,04819090
88262798,1,01,01,02062209
88264821,1,01,01,05879583
88264821,1,01,02,05395555
88275454,1,01,01,04909666
88275454,1,01,02,05428076
88275454,1,01,03,04936500
88275454,1,02,01,05010526
88276866,1,01,01,02421333
88276866,1,01,02,02135517
88281478,1,01,01,04581257
88281478,1,01,02,04382875
88281553,1,01,01,02292333
88281553,1,01,02,02296625
88282330,1,01,01,02035683
88282330,2,01,01,02035683
88282330,3,01,01,02035683
88287573,1,01,01,01783611
88287573,1,01,02,01482765
88306196,1,01,01,04571681
88329478,1,01,01,02401250
88329478,1,01,02,02667187
88333862,1,01,01,02592957
88333862,1,01,02,02207361
88336874,1,01,01,02842962
88336874,1,01,02,03816470
88356097,1,01,01,02129090
88356097,1,01,02,01850000
88356429,1,01,01,02127564
88356429,1,01,02,02414838
88361295,1,01,01,04343740
88361295,1,01,02,04262429
88364229,1,01,01,05597368
88364229,1,01,02,05331707
88365668,1,01,01,03403750
88365668,1,01,02,02836551
88366547,1,01,01,03172959
88366547,1,01,02,03052142
88366547,1,02,01,03175454
88366547,1,03,01,03964642
88370082,1,01,01,04816687
88370082,1,02,01,04775270
88372494,1,01,01,03207023
88372494,1,01,02,03091162
88372494,1,01,03,02532307
88372494,1,02,01,02818888
88389605,1,01,01,02923513
88389605,1,01,02,02548571
88389605,1,01,03,02426153
88390040,1,01,01,01984271
88393816,1,01,01,02062209
88393816,1,01,02,01981213
88414780,1,01,01,02271470
88415510,1,01,01,03004126
88415510,1,01,02,04380294
88415510,1,02,01,02836842
88415510,1,03,01,04020000
88415510,1,04,01,02943109
88424497,1,01,01,01982592
88424497,1,01,02,02314615
88424497,1,02,01,02061052
88436509,1,01,01,04040312
88436509,2,01,01,04782142
88444462,1,01,01,02595531
88444462,1,01,02,01850000
88444462,1,02,01,02241801
88455142,1,01,01,03110340
88456027,1,01,01,05105000
88456027,1,01,02,04998013
88456027,1,02,01,03480666
88472938,1,01,01,04437675
88472938,1,01,02,04572476
88472938,1,01,03,04937037
88472938,1,01,04,04655961
88472938,1,01,05,04391454
88480949,1,01,01,06349250
88480949,1,01,02,04289393
88480949,1,02,01,07444615
88480949,1,03,01,04772272
88485595,1,01,01,03326530
88485595,1,01,02,03317685
88485595,1,01,03,04276666
88486174,1,01,01,04074074
88486174,1,01,02,03574390
88505159,1,01,01,04909666
88505159,1,01,02,04289393
88505159,1,01,03,04164615
88519783,1,01,01,04858024
88519783,1,01,02,04872377
88522896,1,01,01,01524242
88522896,1,01,02,01553125
88525072,1,01,01,03480666
88532711,1,01,01,04951100
88533445,1,01,01,03544608
88533445,1,01,02,03962285
88543033,1,01,01,05981956
88547405,1,01,01,05149381
88547405,1,01,02,04951100
88547405,1,02,01,05625357
88553827,1,01,01,04427405
88553827,1,01,02,04871396
88556493,1,01,01,02369708
88556493,1,02,01,02069523
88566428,1,01,01,04437675
88566428,1,01,02,04572476
88568591,1,01,01,06167428
88571552,1,01,01,04571681
88571552,1,02,01,04393174
88572360,1,01,01,05484814
88573615,1,01,01,04995960
88573615,1,01,02,04280127
88575166,1,01,01,05105000
88575166,1,01,02,04244698
88578266,1,01,01,04513730
88578266,1,01,02,04262429
88587271,1,01,01,06234216
88587271,1,01,02,05422376
88587271,1,02,01,04928611
88592001,1,01,01,01603636
88592001,1,01,02,01638181
88592104,1,01,01,03544608
88592104,1,01,02,03812660
88592121,1,01,01,02129090
88592121,1,01,02,02369708
88599486,1,01,01,02300000
88599486,1,01,02,02369708
88599486,1,01,03,02737857
88599486,1,01,04,02584516
88615448,1,01,01,01608571
88615448,1,01,02,01340689
88618085,1,01,01,02602631
88618085,1,01,02,02316730
88618085,1,01,03,02837419
88618437,1,01,01,04014166
88618969,1,01,01,02836551
88620058,1,01,01,04244698
88620058,1,01,03,04444642
88623384,1,01,01,04571681
88626305,1,01,01,03403750
88626305,1,01,02,03719245
88632670,1,01,01,03363333
88638790,1,01,01,02143037
88647753,1,01,01,04437675
88647753,1,01,02,04572476
88647753,1,02,01,04347368
88651118,1,01,01,04471855
88651118,1,01,02,03637083
88663411,1,01,01,05512420
88663411,1,02,01,04613015
88664104,1,01,01,02543636
88664277,1,01,01,01326037
88664277,1,01,02,01681777
88667467,1,01,01,04393174
88667467,1,01,02,05307851
88678704,1,01,01,02374785
88682707,1,01,01,02316730
88682707,1,02,01,02543636
88686691,1,01,01,01524242
88686691,1,01,02,01553125
88697629,1,01,01,05162716
88697629,1,01,02,04572476
88697629,1,02,01,05136071
88697629,1,03,01,04613015
88697629,1,04,01,04655961
88714856,1,01,01,02917916
88714856,1,01,02,02683773
88715034,1,01,01,05634843
88715034,1,01,02,04612857
88726725,1,01,01,02592957
88726725,1,01,02,01885294
88727253,1,01,01,04649500
88727253,1,01,02,05307851
88743492,1,01,01,05309909
88743492,1,01,02,05053507
88744282,1,01,01,03431184
